cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
21928,Phenylselenenyl chloride,"5707-04-0|Phenylselenenyl chloride|Benzeneselenenyl chloride|Phenylselenyl chloride|Chloroselenobenzene|Phenylselenium chloride|Phenyl hypochloroselenoite|phenyl selenohypochlorite|PhSeCl|phenylselenenylchloride|Benzeneselenyl chloride|MFCD00000478|Phenylselenyl chloride, 98%|CHEMBL3335712|chloroselanylbenzene|EINECS 227-196-2|phenylselanyl chloride|(chloroselanyl)benzene|Benzeneselenenylchloride|(phenylselanyl)chlorane|phenyl selenium chloride|ACMC-1APFP|AC1L2JE4|SCHEMBL29416|KS-00000VJX|CTK1H2122|WJCXADML",191.530,C6H5ClSe,0.000,59.500,NULL,8,0,0,0,WJCXADMLESSGRI-UHFFFAOYSA-N,phenyl selenohypochlorite,NULL,38674,7,"1166880,1166881,1166882,1166883,1166884,1166885,1166886,1166887,1166888,1166891,1166892",20050327,10.1007/0-306-47380-1_4|10.1007/10361262_8|10.1007/10369757_66|10.1007/10783448_1049|10.1007/10783448_2|10.1007/10783448_475|10.1007/10783448_715|10.1007/128_047|10.1007/3-540-48171-0_2|10.1007/3-540-48171-0_6|10.1007/7081_2007_063|10.1007/7081_2009_4|10.1007/7081_2010_42|10.1007/7081_2012_75|10.1007/7081_2017_1|10.1007/978-0-387-44899-2_5|10.1007/978-0-387-70792-1_4|10.1007/978-0-387-71481-3_4|10.1007/978-1-4613-8327-7_6|10.1007/978-1-4613-9797-7_4|10.1007/978-1-4615-2824-1_2|10.1007/978-1-4615-8885-6_3|10
66176,Phenyltrichlorogermane,"Phenyltrichlorogermane|1074-29-9|Phenylgermanium trichloride|Trichlorophenylgermane|Germanium phenyl trichloride|Trichloro(phenyl)germane|Phenylgermanium trichloride, 98%|EINECS 214-039-8|NSC269585|Germane, trichlorophenyl-|Trichloro(phenyl)germane #|AC1L24SN|ACMC-1C0E2|SCHEMBL123030|DTXSID80148035|CIWQSBMDFPABPQ-UHFFFAOYSA-N|MFCD00000460|ANW-15798|AKOS015840466|NSC-269585|TR-001818|P1003|I14-57140",256.100,C6H5Cl3Ge,0.000,104.000,NULL,10,0,0,0,CIWQSBMDFPABPQ-UHFFFAOYSA-N,trichloro(phenyl)germane,NULL,5906,6,330,20050326,10.1007/978-3-642-32888-6_5|10.1007/BF00525785|10.1007/BF02503469|10.1007/s00339-010-6156-4|10.1007/s11172-006-0434-5|10.1007/s11176-005-0336-5|10.1023/A:1014992915564|10.1134/S1070363206100100|10.1134/S1070363207080051|10.1134/S1070363210090070|10.1134/S1070363214020212|10.1134/S1995421211030075|10.1163/156856706777346462
69530,Phenylselenium,AC1L2C2W|KSC125K4T|NSC229609|ANW-34913|NSC-229609,157.080,C6H6Se,0.000,46.100,NULL,7,0,0,0,WDODWFPDZYSKIA-UHFFFAOYSA-N,benzeneselenol,NULL,1814,6,330,20050326,NULL
71601,Benzene-d6,"Benzene-d6|1076-43-3|Perdeuterobenzene|Hexadeuterobenzene|Benzene-1,2,3,4,5,6-d6|Benzene D6|C6D6|UHOVQNZJYSORNB-MZWXYZOWSA-N|1,2,3,4,5,6-hexadeuteriobenzene|(2H6)Benzene|Benzene-d6, 99.6 atom % D|MFCD00003010|Benzene-d6, ""100%"", 99.96 atom % D|hexadeuteriobenzene|Deuterated benzene|d6 -benzene|D6-Benzene|EINECS 214-061-8|Benzene (D6)|Benzene-D6 &gt;99%|AC1L2GGU|Benzene D6 &gt;99.96%|Benzene-d6, 99 atom % D|DTXSID7037769|KS-00000YTL|CS-B1393|AKOS015888202|Benzene D6 2000 microg/mL in Methanol|Benzene-d6, 99.",84.150,C6H6,0.000,15.500,2.100,6,0,0,0,UHOVQNZJYSORNB-MZWXYZOWSA-N,"1,2,3,4,5,6-hexadeuteriobenzene",NULL,22288,6,NULL,20050327,10.1002/chir.20570|10.1002/jssc.200401882|10.1002/marc.200800793|10.1002/mrc.1983|10.1006/jcis.2002.8547|10.1007/0-306-46919-7_14|10.1007/10023262_46|10.1007/10023262_9|10.1007/10044098_17|10.1007/10044098_38|10.1007/10048563_33|10.1007/10057766_42|10.1007/10057766_44|10.1007/10057766_47|10.1007/10085989_6|10.1007/10085997_3|10.1007/10128591_16|10.1007/10128591_17|10.1007/10201195_55|10.1007/10201195_56|10.1007/10201268_110|10.1007/10201268_69|10.1007/10201284_13|10.1007/10201284_14|10.1007/10201886_47|10.1
76801,Phenyl(tribromomethyl)mercury,"Phenyl(tribromomethyl)mercury|3294-60-8|EINECS 221-963-5|NSC173931|AC1L2RP9|AC1Q23YN|Mercury,phenyl(tribromomethyl)-|SCHEMBL6968552|Mercury, phenyl(tribromomethyl)-|CTK4G9620|DTXSID20186592|NSC-173931|ACM3294608|NCI60_001412",529.420,C7H5Br3Hg,0.000,115.000,NULL,11,0,0,1,PLHSKXBFZPAQOD-UHFFFAOYSA-N,phenyl(tribromomethyl)mercury,NULL,54034,7,"1,3,5,7,9,13,15,19,21,23,25,29,31,33,35,37,39,41,43,45,47,49,53,55,59,65,67,71,73,77,79,81,83,85,87,89,91,93,95,97,99,101,103,105,107,109,113,115,119,121,123,125,129,131,133,137,139,141,143,145,155,157,161,165,167,175,248,330",20050326,10.1007/978-3-642-46357-0_3|10.1007/BF00470213|10.1007/BF00857086|10.1007/BF02290931|10.1007/BF02540809
78050,"Selenide, methyl phenyl","Selenoanisole|Methylseleno benzene|Methyl phenyl selenide|Selenide, methyl phenyl|Benzene, (methylseleno)-|Phenyl methyl selenide|4346-64-9|methylselanylbenzene|Methylseleneobenzene|(methylseleno)benzene|Benzene,(methylseleno)-|AC1L2UDL|AC1Q22ZJ|CTK4I7358|DTXSID90195858|AKOS006273291|LS-144797|InChI=1/C7H8Se/c1-8-7-5-3-2-4-6-7/h2-6H,1H",171.110,C7H8Se,0.000,55.400,NULL,8,0,0,1,CMWZAOHBWAWUGF-UHFFFAOYSA-N,methylselanylbenzene,NULL,10008,6,NULL,20050327,10.1007/10680373_11|10.1007/10735542_588|10.1007/3-540-37708-5_61|10.1007/3-540-48171-0_8|10.1007/978-1-4020-3175-5_11|10.1007/978-1-4613-1783-8_15|10.1007/978-1-4615-1609-5_23|10.1007/978-3-319-08563-0_1|10.1007/978-3-642-20699-3_3|10.1007/978-3-642-57942-4_104|10.1007/978-3-642-73241-6_4|10.1007/978-3-642-99003-8_9|10.1007/BF00477414|10.1007/BF00487452|10.1007/BF00746327|10.1007/BF00746870|10.1007/BF00752841|10.1007/BF00752842|10.1007/BF00921865|10.1007/BF00923196|10.1007/BF00924377|10.1007/BF00927274|10.
80279,Fluoro(2H5)benzene,"Fluorobenzene-d5|Fluoro(2H5)benzene|1423-10-5|1,2,3,4,5-pentadeuterio-6-fluorobenzene|EINECS 215-831-6|AC1L2Z4V|SCHEMBL1332086|CTK8F9815|DTXSID30162009|MFCD00000281|Fluorobenzene-d5, 98 atom % D, 99% (CP)|J-007634",101.130,C6H5F,0.000,46.100,2.300,7,0,1,0,PYLWMHQQBFSUBP-RALIUCGRSA-N,"1,2,3,4,5-pentadeuterio-6-fluorobenzene",NULL,5904,5,NULL,20050719,10.1007/978-94-010-2177-7_36|10.1007/978-94-010-2177-7_9|10.1021/ja042705x|10.1039/b822535d
92125,Iodosylbenzene,"Iodosylbenzene|Iodosobenzene|536-80-1|Benzene, iodosyl-|Benzene, iodoso-|UNII-TWW7V7Q50P|EINECS 208-648-8|NSC 406477|BRN 1923474|TWW7V7Q50P|AI3-03642|phenyliodane oxide|iodosyl-benzene|iodoso benzene|NSC406477|AC1L3NGV|ACMC-209l9l|WLN: O-I-R|SCHEMBL44263|4-05-00-00692 (Beilstein Handbook Reference)|DTXSID1060213|CTK1H0960|JYJVVHFRSFVEJM-UHFFFAOYSA-N|KS-000000JW|ANW-31831|MFCD00039507|AKOS015917284|RTR-018995|NSC-406477|NE10943|LS-30387|BS-12982|AN-25341|DB-052380|TR-018995|FT-0627272|I0072|X3757|A829730|S01",220.010,C6H5IO,17.100,76.600,NULL,8,0,1,0,JYJVVHFRSFVEJM-UHFFFAOYSA-N,iodosylbenzene,NULL,30490,9,"155,157,161,165,167,175,248,328,330",20050326,10.1002/anie.200390036|10.1002/anie.201202835|10.1002/anie.201500399|10.1002/chem.200601148|10.1002/chem.200601704|10.1002/chem.201304961|10.1006/bbrc.2001.5258|10.1006/jcis.2002.8488|10.1007/0-306-46864-6_284|10.1007/0-306-46945-6_12|10.1007/0-306-46945-6_2|10.1007/0-306-47625-8_23|10.1007/0-306-47816-1_1|10.1007/0-387-25725-X_3|10.1007/0-387-25725-X_4|10.1007/0-387-27447-2_1|10.1007/1-4020-2000-7_14|10.1007/1-4020-2291-3_4|10.1007/1-4020-2291-3_6|10.1007/1-4020-3915-8_5|10.1007/10201640_98|10.1007/1036136
104948,Phenyl-lambda2-stannane,AC1L2XRT,196.820,C6H6Sn,0.000,46.100,NULL,7,0,0,0,QYFLBCPFSJTXJI-UHFFFAOYSA-N,phenyl-lambda2-stannane,NULL,,,NULL,20050326,NULL
110624,"Hydrocarbons, C5 and C10-aliph. and C6-8-arom.","benzene- hexane(1:1)|EINECS 271-738-0|Polyalkylatedbenzene mix|hexane benzene|benzene hexane|benzene; hexane|Hexan.Benzol|benzene n-hexane|AC1Q1HXA|AC1L37ZE|Hydrocarbons, C5 and C10-aliph. and C6-8-arom.|CTK8D9807|SLUNEGLMXGHOLY-UHFFFAOYSA-N|68606-28-0|LS-195639|Hydrocarbons, C5 and C10-aliph. and C6-8-arom",164.290,C12H20,0.000,27.500,NULL,12,0,0,3,SLUNEGLMXGHOLY-UHFFFAOYSA-N,benzene;hexane,NULL,18200,6,NULL,20050808,10.1007/BF02221131
123068,Benzyne,"Benzyne|1,2-Dehydrobenzene|o-Benzyne|1,3-Cyclohexadien-5-yne|1,2-Benzyne|Benzene, dehydro-|cyclohexa-1,3-dien-5-yne|1,2-didehydrobenzene|462-80-6|benzenediyl|Dehydrobenzene|Arine|Benzene, didehydro-|AC1Q2APM|AC1L3VSH|CHEBI:33668|CTK4I9290|DTXSID00196770|KLYCPFXDDDMZNQ-UHFFFAOYSA-N|82086-EP2377841A1|82086-EP2301923A1|82086-EP2305677A1",76.100,C6H4,0.000,25.000,NULL,6,0,0,0,KLYCPFXDDDMZNQ-UHFFFAOYSA-N,"cyclohexa-1,3-dien-5-yne",NULL,1808,4,NULL,20050327,10.1002/1521-3765(20010504)7:9&lt;1837::aid-chem1837&gt;3.0.co;2-t|10.1002/1521-3765(20020503)8:9&lt;2034::aid-chem2034&gt;3.0.co;2-i|10.1002/1521-3765(20020802)8:15&lt;3402::aid-chem3402&gt;3.0.co;2-6|10.1002/1521-3765(20020916)8:18&lt;4292::aid-chem4292&gt;3.0.co;2-g|10.1002/anie.200602539|10.1002/anie.200700926|10.1002/anie.200804873|10.1002/anie.200901410|10.1002/anie.200905024|10.1002/anie.201001966|10.1002/anie.201002191|10.1002/anie.201004426|10.1002/anie.201100360|10.1002/anie.201106984|10.1002/anie
123095,"Stannane, trimethylphenyl-","Trimethyl(phenyl)tin|Stannane, trimethylphenyl-|934-56-5|Phenyltrimethyl tin|Trimethylphenylstannane|Trimethylphenyltin|PHENYLTRIMETHYLTIN|Phenyltrimethylstannane|trimethyl(phenyl)stannane|COHOGNZHAUOXPA-UHFFFAOYSA-N|phenyl-trimethyl-tin|trimethylphenyl tin|Trimethylmonophenyltin|ACMC-20ajdl|Trimethylstannylbenzene|Tin, trimethylphenyl-|AC1Q1GZX|AC1L3VUL|Trimethyl(phenyl)tin, 98%|CTK5H2528|DTXSID60239415|ZINC170156427|AKOS025293863|RP28450|TC-164784|DB-057401|FT-0633140|206262-EP2272813A2|206262-EP2275395A2",240.920,C9H14Sn,0.000,95.800,NULL,10,0,0,1,COHOGNZHAUOXPA-UHFFFAOYSA-N,trimethyl(phenyl)stannane,NULL,5912,6,NULL,20050327,10.1007/1-4020-3692-2_7|10.1007/978-1-4899-7164-7_16|10.1007/978-3-319-98947-1_16|10.1007/978-3-540-74189-3_1399|10.1007/978-3-642-74763-2_2|10.1007/978-94-011-4938-9_8|10.1007/b94551|10.1007/BF00154996|10.1007/BF00525785|10.1007/BF00854556|10.1007/BF00953284|10.1007/BF01168277|10.1007/BF01430709|10.1007/s00216-002-1623-1|10.1007/s00706-017-1949-1|10.1007/s13233-018-6130-0|10.1023/A:1012326700328|10.1023/A:1022423131226|10.1038/srep07228|10.1055/s-0029-1217067|10.1055/s-0031-1290564|10.1055/s-0036-1590900|1
123097,(2H)Benzene,"(2H)Benzene|1120-89-4|Benzene-d1|deuteriobenzene|Benzene-d|deuterobenzene|EINECS 214-321-0|DEUTERO BENZENE|AC1L3VUR|DTXSID50149812|Benzene-d, 97 atom % D, 99% (CP)",79.120,C6H6,0.000,15.500,2.100,6,0,0,0,UHOVQNZJYSORNB-MICDWDOJSA-N,deuteriobenzene,NULL,5904,5,NULL,20050327,10.1007/10201292_143|10.1007/10201860_61|10.1007/978-1-349-07964-3_10|10.1007/978-1-349-18348-7_14|10.1007/978-1-349-18348-7_5|10.1007/978-1-4612-1264-5_11|10.1007/978-1-4612-5220-7_12|10.1007/978-1-4613-3575-7_9|10.1007/978-1-4615-8888-7_8|10.1007/978-1-4684-0688-7_5|10.1007/978-1-4684-2130-9_3|10.1007/978-1-4684-8372-7_2|10.1007/978-1-4757-6424-6_10|10.1007/978-1-4899-0336-5_9|10.1007/978-1-4899-3097-2_7|10.1007/978-1-4899-3097-2_8|10.1007/978-3-319-21036-0_4|10.1007/978-3-319-27738-7_3|10.1007/978-3-322-
123159,Phenyl,Phenyl radical|Phenyl|AC1L3VZC|AC1Q1H6J|2396-01-2,77.100,C6H5,0.000,27.000,2.100,6,0,0,0,CIUQDSCDWFSTQR-UHFFFAOYSA-N,cyclohexatriene,NULL,784,3,NULL,20050326,10.1055/s-0030-1258305|10.1055/s-0032-1317559|10.1055/s-0032-1318505|10.1055/s-0033-1338480|10.1055/s-0033-1339004|10.1055/s-0033-1339396|10.1055/s-0033-1341075|10.1055/s-0034-1378334|10.1055/s-0034-1378738|10.1055/s-0034-1378944|10.1055/s-0034-1378945|10.1055/s-0034-1379945|10.1055/s-0034-1380276|10.1055/s-0035-1561304|10.1055/s-0035-1561586|10.1055/s-0035-1562499|10.1055/s-0036-1588458|10.1055/s-0036-1588481|10.1055/s-0036-1588631|10.1055/s-0036-1588776|10.1055/s-0036-1589155|10.1055/s-0036-1589520|10.105
123380,Trimethyl(phenyl)plumbane,"trimethyl(phenyl)plumbane|Plumbane,trimethylphenyl-|Phenyltrimethylplumbane|phenyl-trimethyl-plumbane|AC1L3WGI|AC1Q1GZW|Plumbane, trimethylphenyl-|19040-53-0",329.000,C9H14Pb,0.000,95.800,NULL,10,0,0,1,ZDMPNSCONYDOCM-UHFFFAOYSA-N,trimethyl(phenyl)plumbane,NULL,784,3,NULL,20050327,10.1007/978-3-540-74189-3_1088
123446,Bromoselenobenzene,"Phenylselenyl bromide|Benzeneselenenyl bromide|34837-55-3|Phenylselenenyl bromide|Bromoselenobenzene|PhSeBr|phenylselenylbromide|Benzeneselenyl bromide|MFCD00000047|Phenylselenyl bromide, 98%|CHEMBL3335713|BrSePh|EINECS 252-238-1|Phenylselenium bromide|phenyl selenyl bromide|phenyl selenohypobromite|ACMC-209iap|AC1L3WLS|AC1Q23TM|SCHEMBL27929|CTK1C6104|KS-00000WDI|DTXSID50188387|LCEFEIBEOBPPSJ-UHFFFAOYSA-N|ANW-27983|BDBM50028971|AKOS015840366|RTR-014391|TR-014391|P1322|J-019776|I14-99882",235.980,C6H5BrSe,0.000,59.500,NULL,8,0,0,0,LCEFEIBEOBPPSJ-UHFFFAOYSA-N,phenyl selenohypobromite,NULL,38674,7,"1166880,1166881,1166882,1166883,1166884,1166885,1166886,1166887,1166888,1166891,1166892",20050327,10.1007/0-306-47380-1_4|10.1007/10735542_306|10.1007/10783448_1046|10.1007/10783448_2|10.1007/10783448_344|10.1007/10783448_473|10.1007/3-540-09827-5_2|10.1007/3-540-48171-0_2|10.1007/7081_2009_4|10.1007/978-0-387-71481-3_4|10.1007/978-1-4613-9797-7_4|10.1007/978-1-4615-4801-0_4|10.1007/978-1-4615-4801-0_43|10.1007/978-1-4615-8885-6_9|10.1007/978-1-4757-1821-8_4|10.1007/978-1-4899-1910-6_4|10.1007/978-1-4939-7695-9_18|10.1007/978-3-030-05575-2_4|10.1007/978-3-030-12153-2_6|10.1007/978-3-319-92405-2_1|10.100
136675,"Benzene, (methyltelluro)-","Benzene, (methyltelluro)-|872-89-9|Phenyl methyl telluride|telluroanisole|methyltellanylbenzene|Benzene,(methyltelluro)-|AC1L391G|CTK5F8181|DTXSID00236180|InChI=1/C7H8Te/c1-8-7-5-3-2-4-6-7/h2-6H,1H",219.700,C7H8Te,0.000,55.400,NULL,8,0,0,1,ISMZCQNWODQOMV-UHFFFAOYSA-N,methyltellanylbenzene,NULL,1808,4,NULL,20050327,10.1007/BF02495651
137121,Trimethylphenylgermanium,"Phenyltrimethylgermane|Trimethylphenylgermanium|1626-00-2|trimethyl(phenyl)germane|Trimethylphenylgermane|Phenyltrimethyl germane|Germane, trimethylphenyl-|Trimethylgermylbenzene|C9H14Ge|AC1L39XU|DTXSID50167410|NSXUUYLQZUABBS-UHFFFAOYSA-N|MFCD00014842|FT-0694044|Y1379|InChI=1/C9H14Ge/c1-10(2,3)9-7-5-4-6-8-9/h4-8H,1-3H",194.840,C9H14Ge,0.000,95.800,NULL,10,0,0,1,NSXUUYLQZUABBS-UHFFFAOYSA-N,trimethyl(phenyl)germane,NULL,5904,5,NULL,20050327,10.1007/978-3-540-74189-3_631|10.1007/BF00525785|10.1007/BF00845742|10.1055/s-0035-1562104|10.1055/s-0037-1609301
141695,Dimethylphenylgermanium,dimethyl(phenyl)germane|AC1L3JMN,180.810,C8H12Ge,0.000,72.600,NULL,9,0,0,1,DOONDMMJWIVUON-UHFFFAOYSA-N,dimethyl(phenyl)germane,NULL,,,NULL,20050326,NULL
144569,Phenyl silyl radical,Phenyl silyl radical|AC1L3PGX|72975-30-5,107.200,C6H7Si,0.000,46.100,NULL,7,0,0,0,JAZKZOWBOMBYIX-UHFFFAOYSA-N,phenyl-lambda3-silane,NULL,1808,4,NULL,20050808,10.1021/jp900805h
147522,Benzene-14C,Benzene-14C|79151-09-0|(14C)Benzene|AC1L3VCJ|DTXSID60229558,80.100,C6H6,0.000,15.500,2.100,6,0,0,0,UHOVQNZJYSORNB-NJFSPNSNSA-N,(114C)cyclohexatriene,NULL,1808,4,NULL,20050808,NULL
164736,Iodo(phenyl)mercury,"Iodo(phenyl)mercury|Mercury, iodophenyl-|Phenyl mercuric iodide|823-04-1|Iodophenylmercury|phenylmercury iodide|Iodo(phenyl)mercury #|phenylmercury(II) iodide|AC1L4VCY|SCHEMBL9805243|BISBXZWWFIOZSX-UHFFFAOYSA-|CTK3E8272|BISBXZWWFIOZSX-UHFFFAOYSA-M|AKOS024433802|C-50094",404.600,C6H5HgI,0.000,59.500,NULL,8,0,0,0,BISBXZWWFIOZSX-UHFFFAOYSA-M,iodo(phenyl)mercury,NULL,4880,4,NULL,20050327,10.1007/978-3-642-70004-0_3|10.1007/978-3-642-86742-2_5|10.1007/BF00447594|10.1007/BF00460937|10.1007/BF00505578|10.1007/BF00505579|10.1007/BF00505580|10.1007/BF00741595|10.1007/BF00845583|10.1007/BF00904973|10.1007/BF00911603|10.1007/BF00912270|10.1007/BF01171779|10.1007/BF01176021|10.1007/BF01433990|10.1007/BF02276325|10.1134/S1070328407020042
225813,Oxo(phenyl)stibane,"oxo(phenyl)stibane|4519-29-3|stibosobenzene|oxo(phenyl)stibine|Stibine,oxophenyl-|NSC15631|AC1L5EB4|AC1Q5B7R|CTK4I8672|DTXSID50280118|NSC-15631|AKOS024337051",214.860,C6H5OSb,17.100,76.600,NULL,8,0,1,0,ABHFBYXKTQBMSG-UHFFFAOYSA-N,oxo(phenyl)stibane,NULL,770,3,"155,157,161,165,167,175",20050326,10.1007/978-3-642-50287-3_2|10.1007/BF01176578
271439,Thioarsorosobenzene,Phenylarsinsulfid|thioarsorosobenzene|NSC115011|AC1L6QD5|ANTINEOPLASTIC-115011|NSC-115011,184.090,C6H5AsS,32.100,76.600,NULL,8,0,1,0,HXPHCAFSMOVQLG-UHFFFAOYSA-N,thioarsorosobenzene,NULL,770,3,256,20050326,10.1007/978-3-663-15116-6_16
299579,Phenylstibonic acid,"Phenylstibonic acid|Benzenestibonic acid|UNII-1AI9QVQ09M|Stibine oxide, dihydroxyphenyl-|NSC-669273|NSC-179776|NSC-172837|Dihydroxyphenylantimony oxide|1AI9QVQ09M|NSC669273|535-46-6|NSC-13744|Phenylantimony oxide dihydroxide|Phenylstibinic acid|Benzenestibonic acid [MI]|Dihydroxyphenyl-stibine oxide|AC1L6UUC|Dihydroxy(phenyl)stibine oxide|SCHEMBL3077668|DTXSID60305942|NSC179776|NSC172837|NCGC00168355-01",248.880,C6H7O3Sb,57.500,145.000,NULL,10,2,3,1,KXPRPCQZFKDEGH-UHFFFAOYSA-L,phenylstibonic acid,NULL,33554,5,"155,157,161,165,167,175,179,248,485290,489007,504339,504444,504648,504845,504847,540267,540317,588453,588456,588579,588590,588795,588855,588856,602310,602332,624178,624202,624263,624414,651965,652106,686978,686979,720579,720580,1347041",20050326,10.1007/978-3-319-50144-4_2|10.1007/978-3-642-50287-3_2|10.1007/978-3-642-70207-5_4|10.1007/978-3-662-01611-4_2|10.1007/978-3-662-25225-3_2|10.1007/BF00752566|10.1007/BF00752567|10.1007/BF01167809|10.1134/S1063774515070056
301673,Hydroxy-oxo-phenyltin,2273-44-1|hydroxy-oxo-phenyltin|NSC179726|Hydroxy(phenyl)stannanone|AC1L6YXF|SCHEMBL6151689|DTXSID40306775|ZINC195774363|NSC-179726,228.820,C6H6O2Sn,37.300,108.000,NULL,9,1,2,1,UULXHBKLXTXOAZ-UHFFFAOYSA-M,hydroxy-oxo-phenyltin,NULL,514,2,248,20050326,NULL
325466,Chloro(phenyl)tin,chloro(phenyl)tin|AC1L6WA7|SCHEMBL9849392|SCHEMBL9008816,231.260,C6H5ClSn,0.000,59.500,NULL,8,0,0,0,PNYIQHYYBXBHAZ-UHFFFAOYSA-M,chloro(phenyl)tin,NULL,,,NULL,20050326,NULL
325486,Dimethyl(phenyl)stannane,dimethyl(phenyl)stannane|AC1L6WBS,226.890,C8H12Sn,0.000,72.600,NULL,9,0,0,1,SHDLQQVCTWHAJA-UHFFFAOYSA-N,dimethyl(phenyl)stannane,NULL,,,NULL,20050326,NULL
337988,Ethyl(phenyl)tin,ethyl(phenyl)tin|ethylphenyltin dihydride|AC1L7MVN,224.870,C8H10Sn,0.000,65.000,NULL,9,0,0,2,UXCUPVNEFAYFGE-UHFFFAOYSA-N,ethyl(phenyl)tin,NULL,256,1,NULL,20050326,10.1007/BF00849814
446170,Phenylarsane,Phenylarsane|AC1L9J8O|FT-0693842|822-65-1,154.040,C6H7As,0.000,46.100,NULL,7,0,0,0,OHFDBBFDFZXHJQ-UHFFFAOYSA-N,phenylarsane,NULL,784,3,NULL,20050624,NULL
450737,Fluoranylbenzene,fluoranylbenzene|AC1L9P4Z|MOLI001267,95.100,C6H5F,0.000,46.100,2.300,7,0,1,0,PYLWMHQQBFSUBP-JZRMKITLSA-N,(18F)fluoranylbenzene,NULL,1296,3,NULL,20050327,10.1055/s-0029-1218742|10.1055/s-0031-1289590|10.1055/s-0031-1290133|10.1055/s-0036-1590139|10.1055/s-0036-1590881|10.1055/s-0036-1591948
517887,Dibromophenylphosphine,"Dibromophenylphosphine|Phenylphosphine dibromide|1073-47-8|phenyldibromophosphine|AC1LAPKK|dibromo(phenyl)phosphane|Phenylphosphonous dibromide|Phenylphosphonous dibromide #|SCHEMBL972975|Phosphonous dibromide, phenyl-|SCHEMBL6858397|CTK0H9122|DTXSID80333742|SDJKREQSNPYHJT-UHFFFAOYSA-N",267.890,C6H5Br2P,0.000,79.100,NULL,9,0,0,0,SDJKREQSNPYHJT-UHFFFAOYSA-N,dibromo(phenyl)phosphane,NULL,1808,4,NULL,20050327,10.1007/BF01373540|10.1007/BF01521795|10.1007/BF02311339|10.1023/A:1017636928966
555994,Butyl phenyl telluride,Butyl phenyl telluride|butyltellanylbenzene|AC1LBDLT|(Butyltellanyl)benzene #|CTK6D4379|RTOSQIMQCWLTNS-UHFFFAOYSA-N,261.800,C10H14Te,0.000,84.900,NULL,11,0,0,4,RTOSQIMQCWLTNS-UHFFFAOYSA-N,butyltellanylbenzene,NULL,256,1,NULL,20050327,10.1055/s-0028-1087244|10.1055/s-2007-968424
577657,Phenyl(trivinyl)stannane,"Phenyl(trivinyl)stannane|AC1LB7AJ|Stannane, phenyltrivinyl-|Phenyl(trivinyl)stannane #|tris(ethenyl)-phenylstannane|CTK5J2764|DTXSID10341996|QFFPDACBFGDFBS-UHFFFAOYSA-N",276.950,C12H14Sn,0.000,177.000,NULL,13,0,0,4,QFFPDACBFGDFBS-UHFFFAOYSA-N,tris(ethenyl)-phenylstannane,NULL,512,1,NULL,20050327,NULL
607532,"Stannane, triallylphenyl-","AC1LCVOD|Stannane, triallylphenyl-|Triallyl(phenyl)stannane #|phenyl-tris(prop-2-enyl)stannane|CJJCPSNMOZKKNF-UHFFFAOYSA-N",319.000,C15H20Sn,0.000,209.000,NULL,16,0,0,7,CJJCPSNMOZKKNF-UHFFFAOYSA-N,phenyl-tris(prop-2-enyl)stannane,NULL,,,NULL,20050327,NULL
628156,Tribromo(phenyl)germane,"Tribromo(phenyl)germane|AC1LCFLI|Germane, tribromophenyl-|Tribromo(phenyl)germane #|XWHDXYQFDUQFIK-UHFFFAOYSA-N",389.400,C6H5Br3Ge,0.000,104.000,NULL,10,0,0,0,XWHDXYQFDUQFIK-UHFFFAOYSA-N,tribromo(phenyl)germane,NULL,,,NULL,20050328,NULL
2724689,Benzeneselenenyl iodide,PHENYLSELENYL IODIDE|Benzeneselenenyl iodide|81926-79-6|phenyl selenohypoiodite|AC1MC5GN|SCHEMBL29542|CTK3E3690|DTXSID00369205|AKOS025212792,282.980,C6H5ISe,0.000,59.500,NULL,8,0,0,0,OIFWKNDBUVXZMJ-UHFFFAOYSA-N,phenyl selenohypoiodite,NULL,4880,4,NULL,20050719,10.1007/978-3-642-33173-2_1|10.1134/S1070328412120056
3069031,Methyl(phenyl)germane,NULL,166.780,C7H10Ge,0.000,55.400,NULL,8,0,0,1,FTPMVLZTIIDNAR-UHFFFAOYSA-N,methyl(phenyl)germane,NULL,,,NULL,20050809,NULL
3394122,CID 3394122,CTK1A5232,198.840,C6H8Sn,0.000,46.100,NULL,7,0,0,0,YIBWWKGXGCICAB-UHFFFAOYSA-N,phenylstannane,NULL,256,1,NULL,20050908,10.1007/0-387-30743-5_13|10.1007/1-4020-4697-9_24|10.1007/128_046|10.1007/3-540-27093-0_5|10.1007/3-540-31172-6_8|10.1007/3-540-33695-8_5|10.1007/698_5_048|10.1007/698_5_049|10.1007/698_5_050|10.1007/978-1-4419-9860-6_2|10.1007/978-1-4612-0547-0_5|10.1007/978-1-4612-3004-5_23|10.1007/978-1-4612-5877-3_1|10.1007/978-1-4612-6352-4_1|10.1007/978-1-4615-6847-6_49|10.1007/978-1-4615-9498-7_4|10.1007/978-1-4615-9498-7_5|10.1007/978-1-4684-3156-8_10|10.1007/978-1-4684-4226-7_4|10.1007/978-1-4757-9576-9_5|10.1007/9
