cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
89078786,"(1R,9E,19S,22S)-19-Tert-butyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-17,20-dioxo-2,16-dioxa-6,18,21-triazatricyclo[19.2.1.03,8]tetracosa-3(8),4,6,9-tetraene-22-carboxamide",SCHEMBL13395469,671.800,C33H45N5O8S,182.000,1350.000,NULL,47,3,9,7,IBSRMGHVWLGTCL-YTEPSSDDSA-N,"(1R,9E,19S,22S)-19-tert-butyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-17,20-dioxo-2,16-dioxa-6,18,21-triazatricyclo[19.2.1.03,8]tetracosa-3(8),4,6,9-tetraene-22-carboxamide",NULL,1040,2,NULL,20150213,NULL
89078825,"(1R,21S,24S)-21-Tert-butyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-16,16-dimethyl-19,22-dioxo-2,18-dioxa-5,7,20,23-tetrazatetracyclo[21.2.1.14,7.06,11]heptacosa-4(27),5,8,10-tetraene-24-carboxamide",SCHEMBL13395688,740.900,C37H52N6O8S,186.000,1610.000,NULL,52,3,9,7,YEXGUUPWRWYVGP-HSJAHRGWSA-N,"(1R,21S,24S)-21-tert-butyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-16,16-dimethyl-19,22-dioxo-2,18-dioxa-5,7,20,23-tetrazatetracyclo[21.2.1.14,7.06,11]heptacosa-4(27),5,8,10-tetraene-24-carboxamide",NULL,1040,2,NULL,20150213,NULL
89078863,"(1R,21S,24S)-21-Tert-butyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-16,16-dimethyl-19,22-dioxo-2,18-dioxa-5,7,23-triazatetracyclo[21.2.1.14,7.06,11]heptacosa-4(27),5,8,10-tetraene-24-carboxamide",SCHEMBL13395845,739.900,C38H53N5O8S,174.000,1610.000,NULL,52,2,9,7,OIZPZEUZSYAQGG-XAMTUZLDSA-N,"(1R,21S,24S)-21-tert-butyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-16,16-dimethyl-19,22-dioxo-2,18-dioxa-5,7,23-triazatetracyclo[21.2.1.14,7.06,11]heptacosa-4(27),5,8,10-tetraene-24-carboxamide",NULL,1040,2,NULL,20150213,NULL
89084360,"(2S,4R)-N-[1-(Cyclopropylsulfonylcarbamoyl)cyclopropyl]-1-[(2S)-2-[[4-(4-fluorophenyl)-2,3-dihydro-1,3-thiazol-2-yl]amino]non-8-enoyl]-4-(2-phenylquinazolin-4-yl)oxypyrrolidine-2-carboxamide",SCHEMBL13435832,854.000,C44H48FN7O6S2,205.000,1680.000,NULL,60,4,12,18,UALPIGSKLMMYEK-NWSGKKGHSA-N,"(2S,4R)-N-[1-(cyclopropylsulfonylcarbamoyl)cyclopropyl]-1-[(2S)-2-[[4-(4-fluorophenyl)-2,3-dihydro-1,3-thiazol-2-yl]amino]non-8-enoyl]-4-(2-phenylquinazolin-4-yl)oxypyrrolidine-2-carboxamide",NULL,1024,1,NULL,20150213,NULL
89091577,"N-[(4R)-5-Tert-butyl-4-iodo-3-(methanesulfonamido)-2-methoxycyclohexa-1,5-dien-1-yl]-3-[2-[[3-(dimethylamino)pyrrolidin-1-yl]methyl]pyrimidin-4-yl]oxy-1-iodo-4-methylcyclohexa-2,4-diene-1-carboxamide",SCHEMBL13458628,866.600,C31H44I2N6O5S,134.000,1350.000,NULL,45,2,10,11,INBWXMVJWNEHIK-ZGVUSJPESA-N,"N-[(4R)-5-tert-butyl-4-iodo-3-(methanesulfonamido)-2-methoxycyclohexa-1,5-dien-1-yl]-3-[2-[[3-(dimethylamino)pyrrolidin-1-yl]methyl]pyrimidin-4-yl]oxy-1-iodo-4-methylcyclohexa-2,4-diene-1-carboxamide",NULL,1024,1,NULL,20150213,NULL
89163071,"(1S,4R,6S,7Z,14S,18R)-18-(6-Chloro-2-phenylpyrimidin-4-yl)oxy-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-ene-4-carboxylic acid",SCHEMBL13757820,654.200,C33H40ClN5O7,160.000,1160.000,NULL,46,3,9,7,ZWLCAGYBYFMSJX-FQAXPHHDSA-N,"(1S,4R,6S,7Z,14S,18R)-18-(6-chloro-2-phenylpyrimidin-4-yl)oxy-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-ene-4-carboxylic acid",NULL,1040,2,NULL,20150213,NULL
89202456,"Methyl (1S,4R,6S,7Z,14S,18R)-18-(2,6-dichloropyrimidin-4-yl)oxy-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-ene-4-carboxylate",SCHEMBL13927459,626.500,C28H37Cl2N5O7,149.000,1060.000,NULL,42,2,9,7,JSIIELFVEZXAQP-RMBMMQGRSA-N,"methyl (1S,4R,6S,7Z,14S,18R)-18-(2,6-dichloropyrimidin-4-yl)oxy-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-ene-4-carboxylate",NULL,1040,2,NULL,20150213,NULL
89202457,"Methyl (1S,4R,6S,7Z,14S,18R)-18-[6-chloro-2-(4-fluoroanilino)pyrimidin-4-yl]oxy-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-ene-4-carboxylate",SCHEMBL13927460,701.200,C34H42ClFN6O7,161.000,1230.000,NULL,49,3,11,9,PSEBPVDUGKGJKS-FLICXVEGSA-N,"methyl (1S,4R,6S,7Z,14S,18R)-18-[6-chloro-2-(4-fluoroanilino)pyrimidin-4-yl]oxy-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-ene-4-carboxylate",NULL,1040,2,NULL,20150213,NULL
89206234,"Cyclopentyl N-[(2S)-1-[(2S,4R)-4-[6-chloro-2-[4,5-dihydro-1,3-thiazol-2-yl-(2,2,2-trifluoroacetyl)amino]pyrimidin-4-yl]oxy-2-[[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]pyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",SCHEMBL13950763,877.400,C35H44ClF3N8O9S2,252.000,1790.000,NULL,58,3,16,15,KIWDQKQSYULMNE-QMCFEVAGSA-N,"cyclopentyl N-[(2S)-1-[(2S,4R)-4-[6-chloro-2-[4,5-dihydro-1,3-thiazol-2-yl-(2,2,2-trifluoroacetyl)amino]pyrimidin-4-yl]oxy-2-[[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]pyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",NULL,1040,2,NULL,20150213,NULL
89206242,"Cyclopentyl N-[(2S)-1-[(2S,4R)-2-[[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-(2,6-dichloropyrimidin-4-yl)oxypyrrolidin-1-yl]-3-methyl-1-oxobut-3-en-2-yl]carbamate",SCHEMBL13950783,699.600,C29H36Cl2N6O8S,194.000,1350.000,NULL,46,3,10,13,RQWOYCLLVZDGTA-DIEZCACBSA-N,"cyclopentyl N-[(2S)-1-[(2S,4R)-2-[[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-(2,6-dichloropyrimidin-4-yl)oxypyrrolidin-1-yl]-3-methyl-1-oxobut-3-en-2-yl]carbamate",NULL,1040,2,NULL,20150213,NULL
89229026,"Tert-butyl N-[1-[(4R)-2-[[(1S,2R)-1-(cyclopropylsulfonylcarbamoyl)-2-iodocyclopropyl]carbamoyl]-4-(2-phenylquinazolin-4-yl)oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",SCHEMBL14038456,860.800,C37H45IN6O8S,194.000,1500.000,NULL,53,3,10,13,ZUBHGVUCPXLROL-RGDKTMJQSA-N,"tert-butyl N-[1-[(4R)-2-[[(1S,2R)-1-(cyclopropylsulfonylcarbamoyl)-2-iodocyclopropyl]carbamoyl]-4-(2-phenylquinazolin-4-yl)oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",NULL,1040,2,NULL,20150213,NULL
89229094,"Prop-1-en-2-yl N-[(2S)-1-[(2S,4R)-2-[[1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-[[7-methyl-2-(trifluoromethyl)-1,8-naphthyridin-4-yl]oxy]pyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",SCHEMBL14038615,750.800,C34H41F3N6O8S,194.000,1560.000,NULL,52,3,13,13,INEJILLGEMIRHS-VICKZPCKSA-N,"prop-1-en-2-yl N-[(2S)-1-[(2S,4R)-2-[[1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]-4-[[7-methyl-2-(trifluoromethyl)-1,8-naphthyridin-4-yl]oxy]pyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",NULL,1040,2,NULL,20150213,NULL
89370682,"(3R,5S,8S,15E)-8-Tert-butyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-7,10-dioxo-2,11-dioxa-6,9,21,23-tetrazatetracyclo[15.6.2.13,6.020,24]hexacosa-1(23),15,17(25),18,20(24),21-hexaene-5-carboxamide",SCHEMBL14562903,694.800,C34H42N6O8S,194.000,1450.000,NULL,49,3,10,7,WXZDNCAQCKIVKU-LVUZWVIFSA-N,"(3R,5S,8S,15E)-8-tert-butyl-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-7,10-dioxo-2,11-dioxa-6,9,21,23-tetrazatetracyclo[15.6.2.13,6.020,24]hexacosa-1(23),15,17(25),18,20(24),21-hexaene-5-carboxamide",NULL,1024,1,NULL,20150213,NULL
89370788,"(3R,5S,8S)-22-(Benzylamino)-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-7,10-dioxo-8-propan-2-yl-2,11-dioxa-6,9,21,23-tetrazatetracyclo[15.6.2.13,6.020,24]hexacosa-1(23),17(25),18,20(24),21-pentaene-5-carboxamide",SCHEMBL14563811,787.900,C40H49N7O8S,206.000,1570.000,NULL,56,4,11,10,RZGBEGGQTJIOQD-MTYNKYCZSA-N,"(3R,5S,8S)-22-(benzylamino)-N-[(1R,2S)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]-7,10-dioxo-8-propan-2-yl-2,11-dioxa-6,9,21,23-tetrazatetracyclo[15.6.2.13,6.020,24]hexacosa-1(23),17(25),18,20(24),21-pentaene-5-carboxamide",NULL,1024,1,NULL,20150213,NULL
89470553,"N-[1-Cyclohexyl-2-[[1-[(2R,4S)-2-[[1-(cyclopropylamino)-1,2-dioxohexan-3-yl]carbamoyl]-4-[6-(1,1-difluoroethyl)pyrimidin-4-yl]oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]amino]-2-oxoethyl]pyrazine-2-carboxamide",SCHEMBL14820494,797.900,C39H53F2N9O7,215.000,1460.000,NULL,57,4,13,17,COIBSWSBDJWURB-IWZRIJRLSA-N,"N-[1-cyclohexyl-2-[[1-[(2R,4S)-2-[[1-(cyclopropylamino)-1,2-dioxohexan-3-yl]carbamoyl]-4-[6-(1,1-difluoroethyl)pyrimidin-4-yl]oxypyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]amino]-2-oxoethyl]pyrazine-2-carboxamide",NULL,1024,1,NULL,20150213,NULL
89539401,"[(1S,4R,6S,7E,11R,13R,14S,18R)-18-[2-(Dimethylamino)-7-methoxyquinazolin-4-yl]oxy-11,13-dimethyl-4-[(1-methylcyclopropyl)sulfonylcarbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]-(1,1,1-trifluoro-2-methylpropan-2-yl)carbamic acid",SCHEMBL14912342,866.000,C40H54F3N7O9S,209.000,1790.000,NULL,60,3,15,9,VZQSFYHWEWMZEZ-JBUYPSNFSA-N,"[(1S,4R,6S,7E,11R,13R,14S,18R)-18-[2-(dimethylamino)-7-methoxyquinazolin-4-yl]oxy-11,13-dimethyl-4-[(1-methylcyclopropyl)sulfonylcarbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]-(1,1,1-trifluoro-2-methylpropan-2-yl)carbamic acid",NULL,1040,2,NULL,20150213,NULL
89539540,"[(1S,4R,6S,7E,11S,13R,14S,18R)-18-[2-(Dimethylamino)-7-methoxyquinazolin-4-yl]oxy-11,13-dimethyl-4-[(1-methylcyclopropyl)sulfonylcarbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]-(1,1,1-trifluoro-2-methylpropan-2-yl)carbamic acid",SCHEMBL14912579,866.000,C40H54F3N7O9S,209.000,1790.000,NULL,60,3,15,9,VZQSFYHWEWMZEZ-WSWDAQQNSA-N,"[(1S,4R,6S,7E,11S,13R,14S,18R)-18-[2-(dimethylamino)-7-methoxyquinazolin-4-yl]oxy-11,13-dimethyl-4-[(1-methylcyclopropyl)sulfonylcarbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]-(1,1,1-trifluoro-2-methylpropan-2-yl)carbamic acid",NULL,1040,2,NULL,20150213,NULL
89539588,"[(1S,4R,6S,7Z,11R,13R,14S,18R)-18-(8-Chloroquinazolin-4-yl)oxy-11,13-dimethyl-4-[(1-methylcyclopropyl)sulfonylcarbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",SCHEMBL14912640,717.200,C33H41ClN6O8S,205.000,1450.000,NULL,49,4,10,6,SXKDZJVNZSVNFM-QDKAPAOYSA-N,"[(1S,4R,6S,7Z,11R,13R,14S,18R)-18-(8-chloroquinazolin-4-yl)oxy-11,13-dimethyl-4-[(1-methylcyclopropyl)sulfonylcarbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",NULL,1040,2,NULL,20150213,NULL
89539589,"[(1S,4R,6S,7E,11R,13R,14S,18R)-18-(8-Chloroquinazolin-4-yl)oxy-11,13-dimethyl-4-[(1-methylcyclopropyl)sulfonylcarbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",SCHEMBL14912641,717.200,C33H41ClN6O8S,205.000,1450.000,NULL,49,4,10,6,SXKDZJVNZSVNFM-HYQQIOGQSA-N,"[(1S,4R,6S,7E,11R,13R,14S,18R)-18-(8-chloroquinazolin-4-yl)oxy-11,13-dimethyl-4-[(1-methylcyclopropyl)sulfonylcarbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",NULL,1040,2,NULL,20150213,NULL
89540074,"[(1S,4R,6S,7Z,11S,13R,14S,18R)-18-[2-(Dimethylamino)-7-methoxyquinazolin-4-yl]oxy-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",SCHEMBL14913262,773.900,C36H48FN7O9S,218.000,1570.000,NULL,54,4,13,9,XYTIWLPUXGYHTM-IJYPFYLPSA-N,"[(1S,4R,6S,7Z,11S,13R,14S,18R)-18-[2-(dimethylamino)-7-methoxyquinazolin-4-yl]oxy-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",NULL,1040,2,NULL,20150213,NULL
89540076,"[(1S,4R,6S,7E,11S,13R,14S,18R)-18-[2-(Dimethylamino)-7-methoxyquinazolin-4-yl]oxy-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",SCHEMBL14913264,773.900,C36H48FN7O9S,218.000,1570.000,NULL,54,4,13,9,XYTIWLPUXGYHTM-MNTSRWPKSA-N,"[(1S,4R,6S,7E,11S,13R,14S,18R)-18-[2-(dimethylamino)-7-methoxyquinazolin-4-yl]oxy-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",NULL,1040,2,NULL,20150213,NULL
89540122,"[(1S,4R,6S,7Z,11R,13R,14S,18R)-18-[2-(Dimethylamino)-7-methoxyquinazolin-4-yl]oxy-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",SCHEMBL14913315,773.900,C36H48FN7O9S,218.000,1570.000,NULL,54,4,13,9,XYTIWLPUXGYHTM-VBEIICQUSA-N,"[(1S,4R,6S,7Z,11R,13R,14S,18R)-18-[2-(dimethylamino)-7-methoxyquinazolin-4-yl]oxy-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",NULL,1040,2,NULL,20150213,NULL
89540125,"[(1S,4R,6S,7E,11R,13R,14S,18R)-18-[2-(Dimethylamino)-7-methoxyquinazolin-4-yl]oxy-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",SCHEMBL14913318,773.900,C36H48FN7O9S,218.000,1570.000,NULL,54,4,13,9,XYTIWLPUXGYHTM-ONEXPVMSSA-N,"[(1S,4R,6S,7E,11R,13R,14S,18R)-18-[2-(dimethylamino)-7-methoxyquinazolin-4-yl]oxy-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",NULL,1040,2,NULL,20150213,NULL
89540271,"[(1S,4R,6S,7Z,11R,13R,14S,18R)-18-(2,7-Dimethoxyquinazolin-4-yl)oxy-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",SCHEMBL14913474,760.800,C35H45FN6O10S,224.000,1540.000,NULL,53,4,13,9,CHAYBYGIRUMHNP-RGMCZPSOSA-N,"[(1S,4R,6S,7Z,11R,13R,14S,18R)-18-(2,7-dimethoxyquinazolin-4-yl)oxy-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",NULL,1040,2,NULL,20150213,NULL
89540274,"[(1S,4R,6S,7E,11R,13R,14S,18R)-18-(2,7-Dimethoxyquinazolin-4-yl)oxy-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",SCHEMBL14913477,760.800,C35H45FN6O10S,224.000,1540.000,NULL,53,4,13,9,CHAYBYGIRUMHNP-ZYYWDVQTSA-N,"[(1S,4R,6S,7E,11R,13R,14S,18R)-18-(2,7-dimethoxyquinazolin-4-yl)oxy-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamic acid",NULL,1040,2,NULL,20150213,NULL
89540398,"(1,1,1-Trifluoro-2-methylpropan-2-yl) N-[(1S,4R,6S,7Z,11R,13R,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-13-ethyl-18-(7-methoxyquinazolin-4-yl)oxy-11-methyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",SCHEMBL14913619,822.900,C38H49F3N6O9S,204.000,1660.000,NULL,57,3,14,10,WQESCKDSFFJSPX-XGDJRDNHSA-N,"(1,1,1-trifluoro-2-methylpropan-2-yl) N-[(1S,4R,6S,7Z,11R,13R,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-13-ethyl-18-(7-methoxyquinazolin-4-yl)oxy-11-methyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1040,2,NULL,20150213,NULL
89550029,"(1,1,1-Trifluoro-2-methylpropan-2-yl) N-[(1S,4R,6S,7Z,11R,13R,14S,18R)-18-[2-(dimethylamino)-7-methoxyquinazolin-4-yl]oxy-11,13-dimethyl-4-[(1-methylcyclopropyl)sulfonylcarbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",SCHEMBL14927333,866.000,C40H54F3N7O9S,207.000,1770.000,NULL,60,3,15,10,BLDQTJZVTPHGHC-NTFUYYIZSA-N,"(1,1,1-trifluoro-2-methylpropan-2-yl) N-[(1S,4R,6S,7Z,11R,13R,14S,18R)-18-[2-(dimethylamino)-7-methoxyquinazolin-4-yl]oxy-11,13-dimethyl-4-[(1-methylcyclopropyl)sulfonylcarbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1040,2,NULL,20150213,NULL
89550030,"(1,1,1-Trifluoro-2-methylpropan-2-yl) N-[(1S,4R,6S,7Z,11S,13R,14S,18R)-18-[2-(dimethylamino)-7-methoxyquinazolin-4-yl]oxy-11,13-dimethyl-4-[(1-methylcyclopropyl)sulfonylcarbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",SCHEMBL14927334,866.000,C40H54F3N7O9S,207.000,1770.000,NULL,60,3,15,10,BLDQTJZVTPHGHC-BIVHAHJGSA-N,"(1,1,1-trifluoro-2-methylpropan-2-yl) N-[(1S,4R,6S,7Z,11S,13R,14S,18R)-18-[2-(dimethylamino)-7-methoxyquinazolin-4-yl]oxy-11,13-dimethyl-4-[(1-methylcyclopropyl)sulfonylcarbamoyl]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1040,2,NULL,20150213,NULL
89550032,"Tert-butyl N-[(1S,4R,6S,7Z,11R,13R,14S,18R)-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-18-(7-methoxy-2-pyrrolidin-1-ylquinazolin-4-yl)oxy-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",SCHEMBL14927337,856.000,C42H58FN7O9S,207.000,1750.000,NULL,60,3,13,11,WHZLOSXMUIXKRH-CZIFOSKVSA-N,"tert-butyl N-[(1S,4R,6S,7Z,11R,13R,14S,18R)-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-18-(7-methoxy-2-pyrrolidin-1-ylquinazolin-4-yl)oxy-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1040,2,NULL,20150213,NULL
89550033,"Tert-butyl N-[(1S,4R,6S,7Z,11S,13R,14S,18R)-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-18-(7-methoxy-2-pyrrolidin-1-ylquinazolin-4-yl)oxy-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",SCHEMBL14927338,856.000,C42H58FN7O9S,207.000,1750.000,NULL,60,3,13,11,WHZLOSXMUIXKRH-XCIIYJHBSA-N,"tert-butyl N-[(1S,4R,6S,7Z,11S,13R,14S,18R)-4-[[1-(fluoromethyl)cyclopropyl]sulfonylcarbamoyl]-18-(7-methoxy-2-pyrrolidin-1-ylquinazolin-4-yl)oxy-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1040,2,NULL,20150213,NULL
89550034,"(1,1,1-Trifluoro-2-methylpropan-2-yl) N-[(1S,4R,6S,7Z,11S,13R,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-18-[7-methoxy-2-(4-propan-2-yloxyphenyl)quinazolin-4-yl]oxy-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",SCHEMBL14927339,943.000,C46H57F3N6O10S,213.000,1910.000,NULL,66,3,15,12,GJNDZNFBAJXSJI-GTMXOZLTSA-N,"(1,1,1-trifluoro-2-methylpropan-2-yl) N-[(1S,4R,6S,7Z,11S,13R,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-18-[7-methoxy-2-(4-propan-2-yloxyphenyl)quinazolin-4-yl]oxy-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1040,2,NULL,20150213,NULL
89550035,"(1,1,1-Trifluoro-2-methylpropan-2-yl) N-[(1S,4R,6S,7Z,11R,13R,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-18-[7-methoxy-2-(4-propan-2-yloxyphenyl)quinazolin-4-yl]oxy-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",SCHEMBL14927340,943.000,C46H57F3N6O10S,213.000,1910.000,NULL,66,3,15,12,GJNDZNFBAJXSJI-VRPJXATFSA-N,"(1,1,1-trifluoro-2-methylpropan-2-yl) N-[(1S,4R,6S,7Z,11R,13R,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-18-[7-methoxy-2-(4-propan-2-yloxyphenyl)quinazolin-4-yl]oxy-11,13-dimethyl-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-14-yl]carbamate",NULL,1040,2,NULL,20150213,NULL
